data.origin,country,site,lon,lat,trans,species,sp.length,sp.n,season,protection,enforcement,total.mpa.ha,size.notake,yr.creation,age.reserve.yr,depth,a,b,tmean,trange,sal_mean,pp_mean,pp_range
azz_malt,Italy,Linosa,12.879812,35.870092,211,Coris.julis,4,2,Autumn,YES,1,NA,NA,2002,2,NA,0.007987878,3.08525,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,211,Oedalechilus.labeo,19,1,Autumn,YES,1,NA,NA,2002,2,NA,0.011068202,2.979,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,211,Sparisoma.cretense,20,1,Autumn,YES,1,NA,NA,2002,2,NA,0.009821504,3.112833333,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,211,Symphodus.roissali,4.5,1,Autumn,YES,1,NA,NA,2002,2,NA,0.01554027,3.028,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,211,Symphodus.roissali,10,1,Autumn,YES,1,NA,NA,2002,2,NA,0.01554027,3.028,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,211,Symphodus.roissali,13,1,Autumn,YES,1,NA,NA,2002,2,NA,0.01554027,3.028,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,211,Symphodus.tinca,6,1,Autumn,YES,1,NA,NA,2002,2,NA,0.018104759,2.89916,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,211,Symphodus.tinca,14,2,Autumn,YES,1,NA,NA,2002,2,NA,0.018104759,2.89916,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,211,Symphodus.tinca,29,1,Autumn,YES,1,NA,NA,2002,2,NA,0.018104759,2.89916,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,211,Thalassoma.pavo,8,8,Autumn,YES,1,NA,NA,2002,2,NA,0.0092,3.111,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,211,Thalassoma.pavo,4,1,Autumn,YES,1,NA,NA,2002,2,NA,0.0092,3.111,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,211,Thalassoma.pavo,13,2,Autumn,YES,1,NA,NA,2002,2,NA,0.0092,3.111,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,212,Atherina.boyeri,6,1,Autumn,YES,1,NA,NA,2002,2,NA,0.006695406,3.025575,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,212,Oedalechilus.labeo,19,1,Autumn,YES,1,NA,NA,2002,2,NA,0.011068202,2.979,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,212,Sarpa.salpa,8,1,Autumn,YES,1,NA,NA,2002,2,NA,0.014232325,3.0299,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,212,Sparisoma.cretense,20,1,Autumn,YES,1,NA,NA,2002,2,NA,0.009821504,3.112833333,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,212,Symphodus.roissali,4.5,1,Autumn,YES,1,NA,NA,2002,2,NA,0.01554027,3.028,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,212,Symphodus.tinca,6,1,Autumn,YES,1,NA,NA,2002,2,NA,0.018104759,2.89916,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,212,Symphodus.tinca,14,2,Autumn,YES,1,NA,NA,2002,2,NA,0.018104759,2.89916,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,212,Thalassoma.pavo,13,2,Autumn,YES,1,NA,NA,2002,2,NA,0.0092,3.111,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,212,Thalassoma.pavo,8,7,Autumn,YES,1,NA,NA,2002,2,NA,0.0092,3.111,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,213,Atherina.boyeri,6,1,Autumn,YES,1,NA,NA,2002,2,NA,0.006695406,3.025575,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,213,Coris.julis,8,1,Autumn,YES,1,NA,NA,2002,2,NA,0.007987878,3.08525,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,213,Diplodus.annularis,8.5,1,Autumn,YES,1,NA,NA,2002,2,NA,0.013398688,3.115114085,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,213,Oblada.melanura,9,1,Autumn,YES,1,NA,NA,2002,2,NA,0.008254373,3.143683333,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,213,Sarpa.salpa,8,2,Autumn,YES,1,NA,NA,2002,2,NA,0.014232325,3.0299,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,213,Sparisoma.cretense,20,1,Autumn,YES,1,NA,NA,2002,2,NA,0.009821504,3.112833333,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,213,Sparisoma.cretense,31,1,Autumn,YES,1,NA,NA,2002,2,NA,0.009821504,3.112833333,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,213,Symphodus.roissali,4.5,1,Autumn,YES,1,NA,NA,2002,2,NA,0.01554027,3.028,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,213,Symphodus.roissali,9,1,Autumn,YES,1,NA,NA,2002,2,NA,0.01554027,3.028,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,213,Symphodus.tinca,6,1,Autumn,YES,1,NA,NA,2002,2,NA,0.018104759,2.89916,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,213,Symphodus.tinca,14,1,Autumn,YES,1,NA,NA,2002,2,NA,0.018104759,2.89916,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,213,Symphodus.tinca,29,1,Autumn,YES,1,NA,NA,2002,2,NA,0.018104759,2.89916,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,213,Thalassoma.pavo,13,1,Autumn,YES,1,NA,NA,2002,2,NA,0.0092,3.111,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
azz_malt,Italy,Linosa,12.879812,35.870092,213,Thalassoma.pavo,8,1,Autumn,YES,1,NA,NA,2002,2,NA,0.0092,3.111,20.37840023,11.69460001,37.59771729,1.99784e-4,9.06069e-4
